restaurant_id	borough_id	building	street	zipcode	cuisine_id
bd3360c48b0e2d516b06327162bdb1e7	4	1907	FLUSHING AVE	11385	13
2459dcd37a8dbdbc4b4d7f065b0672e3	1	902	EAST GUN HILL ROAD	10469	62
57910557a609c282e47393e07ffc7229	3	1392	MADISON AVE	10029	13
df5674f4473ca24d69f6c9d2005673f4	5	138142	FINGERBOARD ROAD	10305	46
c0243b9c32c656254f85180b68f09f9b	2	437	GRAHAM AVENUE	11211	3
adfb21180290cb18cf5d4ea68ebcd840	4	171-11	JAMAICA AVE	11432	19
5b762c7732aac0d018c8b316e8fc6bcf	4	3408	UNION ST	11354	60
db89ee778f2d124c6c129b4c776d4cf3	3	261	8 AVENUE	10011	10
4823704cc39f468cc0be41215180d903	3	830	5 AVENUE	10065	13
de78c3e89e806f7ed8016c50ff2dc80a	3	721	2ND AVE	10016	70
6a4c4379db04a38594176a0644ccf1e5	4	14912	JAMAICA AVENUE	11435	77
97ede22250b4e135f3f55f4db9d8a179	4	8781	SUTPHIN BOULEVARD	11435	51
394b70f9cd0bb8654325f9d92dab9c89	2	234	KNICKERBOCKER AVE	11237	77
d782a5e3103b3ba9d9ad2faf709ba7e7	4	9608	ROOSEVELT AVENUE	11368	8
0285948116f1c3fca4faf1a286dc283b	4	9018	CORONA AVE	11373	77
45c9254ebb04dc86b7cb7916b67e1d27	4	5521	MYRTLE AVENUE	11385	51
dbdebb48af7bf4bc1710d08ae3b79269	3	225759	2ND AVE	10029	51
9aeb1a97463d7e5fa6d83edf38089c65	1	651	MORRIS PARK AVENUE	10462	51
44f48d18fb30ac37cb8d9a61903fa415	4	7004	ROOSEVELT AVE	11372	77
c2662969d0fdcf76ed00d13a17c39fbd	4	21821	JAMAICA AVENUE	11428	51
d6a203babc01ec3b0f91a180973c5596	4	7806	101 AVENUE	11416	51
880744e4720e6fb80cc89456665821db	2	1228	FLATBUSH AVENUE	11226	53
4947c5627717b692430a3efa51842181	3	408	EAST   10 STREET	10009	77
88cab84bef56053c8b202c21fb252090	4	9509	SUTPHIN BOULEVARD	11435	53
d1aba1fed74584b0177005ca62d16fb6	4	8812	ROOSEVELT AVENUE	11372	53
265cacb3ea937174d969af86988e49e0	1	794	SOUTHERN BOULEVARD	10455	51
adc61351cf9334795bfd7b27dc8f6ec7	1	498	E 138TH ST	10454	77
1053fd69776bfd96840d4279b877be91	2	319	9TH ST	11215	19
ca52b4279113edb4483b5ae83c097d81	3	151	E 50TH ST	10022	3
1ba861f0eecc6a5ec4677d7b60407b9c	3	455	MADISON AVE	10022	3
4ef0c919c7ba7ea980b79c2a97d2526d	2	386	MYRTLE AVE	11205	49
93cea8f7742fe05565cc28b4108c0b33	4	16818	JAMAICA AVE	11432	3
623a59abbd4cc42523cf71b54a517f48	3	185	GREENWICH ST	10007	33
2b6a66ee50ad15bdc4380cbe84a6e4f6	4	3204	36 AVENUE	11106	51
b6b543fa573a5a790a2512321a8c4f6b	3	60	MADISON AVENUE	10010	3
5e065c0eb5190a289a2cd704c2bef984	3	120	ESSEX STREET	10002	3
3d9f7172e55a142513b85e98d1668b8c	4	9402	SUTPHIN BOULEVARD	11435	3
09376c94594eb4d9504dc94c9900c2a1	4	0	JFK AIRPORT	11430	13
b66f1ed1084c2c20d1a589a54f121fa1	2	30	KOSCIUSZKO ST	11205	3
9056c75a3174df6a1edf7b953559d286	2	5371	KINGS PLAZA MALL	11234	41
c15ea14c0372da1468df64886f4a2e59	1	1206	STRATFORD AVENUE	10472	51
9b26be51dadc317e0f4088f37a40ceb3	1	960	E 165TH ST	10459	77
5a8b087431cad1c5233bd1ed60014c75	3	133	EAST 31ST STREET	10016	47
bdb6c13cfdf30c661e6ce507b6a3dfa2	2	1542	GATES AVE	11237	77
391389820d7e155b17f240d8fa6f1f59	2	796A	FRANKLIN AVE	11238	53
d84714bc9f770c38a01f4620220b0bb1	3	770	BROADWAY	10003	3
de3d28ae374bc0b33f9bb112f9abc782	3	64	MORNINGSIDE DRIVE	10027	3
96dace833b009385a3c495fe78b7ff40	3	161	FRONT ST	10038	22
860b0cdf3aca8e68385cc1c8b39aa411	2	111A	DITMAS AVE	11218	19
fe771606fe9193ac751f456507cb9abe	3	734	AMSTERDAM AVENUE	10025	62
a38864cac509f38cdfe951c2b621bf76	4	6359	108TH ST	11375	58
4b77b8fad8427f4af0c249a0c1040e93	3	788	LEXINGTON AVE	10065	63
12b3fc15567966e6a566d2cdfb2dbbd0	2	3247	FULTON STREET	11208	51
ebdda47823ef5f1f3739ab0fba23641d	3	543	LA GUARDIA PLACE	10012	51
37c47eec6494a7f77a285545ae21fd07	2	1417	FLATBUSH AVENUE	11210	16
85aa8d2144d6682ad11c8425ac0506a3	2	64	LORRAINE STREET	11231	19
62805b5edd0283eedc4adce9d68cc44a	2	263	HENDRIX ST	11207	2
b7e9bbe7bca370030c1dcca2cf060441	2	416	5 AVENUE	11215	3
2514c29560845886effa5affe9f7f7e9	3	407	PARK AVE S	10016	13
80e4f171d1956ccd8c9d932dea31386f	3	90	NASSAU STREET	10038	13
7bcdc8b8d961e03225a5553c9167a90a	3	165	BLEECKER STREET	10012	62
8653f0b1de73c0103340081465574ed5	2	9218	4 AVENUE	11209	52
f411049bfc71c3d6a83b181809955d65	1	4063	BOSTON ROAD	10466	16
b56211a420d5958d2f96fd1d5d11d342	2	4	NEWKIRK PLAZA	11226	16
469dcbe4bddeca640d38f47d9328c8da	3	336	THIRD AVENUE	10010	3
d97a8229debb8f2a05d0e0e4bdbd1488	4	13201	14 AVENUE	11356	37
3c532311b23a573afcfb8c87ee2a6542	3	630	9 AVENUE	10036	3
e6f3d03af1f3ef90e0e611a024b70d8f	3	97	BOWERY	10002	19
bd15f4a1290499a4c6733d680bf6e4d4	3	175	WATER STREET	10038	3
8ae1397f164935b40f915ed78a853657	3	1000	3 AVENUE	10022	3
4daf7623773cb1159b4b09647a3a5896	2	1114	DEKALB AVE	11221	3
29442077dec3a3ec2ba2d727be4c1476	2	2359	RALPH AVENUE	11234	46
dd79356b625adf023f84dcbd60d5c4a4	3	214	SULLIVAN STREET	10012	3
bab3356b6585e4b1f4665ab747515bc7	2	485	LORIMER ST	11211	46
02e6e13271516114343f1a79cc2a4eac	1	441	E FORDHAM RD	10458	70
98ef9f3d2401d3958b7d1827da53572f	3	93	BAXTER STREET	10013	46
e0c48f6bfdb4574a4b8631da9f1316bb	4	19512	47TH AVE	11358	19
95af4e80531619150e3a34a23569ceb2	3	326	WEST   40 STREET	10018	3
57aa0c0add6ca1aba237a1cf709b1bbe	3	1775	BROADWAY	10019	13
03664c6187dd4d9e215acaa23e605880	5	200	CANAL STREET	10304	63
506d0e90c93298b079739f2a9f8812a8	3	371	1 AVENUE	10010	46
64630f3c9f404f333b5f7a23c3a029bd	3	195	BROADWAY	10007	3
f95e9d1c5e6922f12d4160580a47d86e	1	404	HUNTS POINT AVENUE	10474	63
0b7ce79f2424b40865f74cc74538538a	3	712	5 AVENUE	10019	3
b224d587b88c74dae94625fd254a564b	3	34	EAST   52 STREET	10022	46
68a7076db187950fdaef20a4ddaec9e0	3	475	LEXINGTON AVE	10017	70
eb4c583f77b38bace440bfcf86b82a31	4	19509	69 AVENUE	11365	62
87999e3772992885d302dc2298187948	4	3115	DITMARS BLVD	11105	80
7dd4277c4995dd7562b6a2023ab5dbf0	5	78	VICTORY BLVD	10301	19
515a6a6cde14b433c44356618ae73b6e	2	4305	15 AVENUE	11219	48
a38b1154e747ca018241805c433fe94b	4	1205	40 AVENUE	11101	19
3b7f15b5140b7635f1699ecaadc1cd78	2	80	FRONT STREET	11201	62
2bfcf6fd34a942cb8e39a303b2d691f8	4	13680	41ST AVE	11355	19
98d0695b311f4ecf76778b3ce3dda9e2	5	1144	HYLAN BLVD	10305	3
aa7a00b6c473912d03b65a9430f06887	3	321	W 42ND ST	10036	47
e3d252eeccf982b05d968260597fda40	3	1065	1 AVENUE	10022	5
2e0e245486ff939820e5063a6d492df1	5	1077	BAY ST	10305	3
cc0085e6c56feb27c74d65a35c2260ee	3	37	W 42ND ST	10036	33
4006778d6c8980fc3eeb73c422fe492f	3	1465	3 AVENUE	10028	3
ae4ab26a7b70693051c2dfc89d6f05d7	3	212	E 34TH ST	10016	82
63198588dbaa725198ee9ae9966a93cd	3	228	WEST   52 STREET	10019	3
d1bfaf3d7872ea780635656776b4c0c4	2	3100	OCEAN PARKWAY	11235	72
38b78014cad66cadb55f19ab8be944e9	4	6537	99 STREET	11374	48
b65e91baedb8a3d0255ee044eeb22ce2	4	3302	34TH AVE	11106	46
6873b431d02d8d8fc7ef6765b16d3aff	4	8214	ROOSEVELT AVENUE	11372	53
92d4a56291ca8e3e6abca3fa8d694ac8	3	73	WEST   11 STREET	10011	46
49f69826999dd0bce9375d3fded405c8	2	2270	86TH ST	11214	8
08015c573f406072d50f820743336128	4	8113	NORTHERN BOULEVARD	11372	63
64b3742b4ef3a122cf8687fdad9d8068	3	27	E 92ND ST	10128	3
c96ce5e2bf19de5f06b9b16e1c620f4e	3	1164	1ST AVE	10065	19
c29ffb07ae54cf50d85fddb32c0d6529	4	2523	PARSONS BLVD	11354	63
0a0c2b6abc67b2e9bbf290e72cc1cbeb	3	75	9 AVENUE	10011	46
735fbdbe5456553ef2aeb11c45cbdbaa	2	1657	8 AVENUE	11215	46
bac767cd3848d21c33a5151e925a43bd	2	1558	CONEY ISLAND AVE	11230	48
f76808a412c5a0161bcabc0e6bbc9c88	3	58	LISPENARD ST	10013	3
3e8a6653ae20cb0037144843d5b744a3	4	0	LAGUARD AIRPORT	11371	69
a633fcbdbd36e169655b2a0a826862d8	2	1669	NOSTRAND AVENUE	11226	19
7ce509843dc1e3807e4230587d8bd4ae	3	353	GRAND ST	10002	19
92320fba59d16bc2de0fbd0e42c59538	2	267	UTICA AVE	11213	16
3c9b68416bdaf85bde8bb1937f14a658	2	1511	FULTON STREET	11216	16
05d67da58216a1f47ca3e301e273f6ed	4	23416	LINDEN BOULEVARD	11411	16
9173172d7a810763ed3e037dd08f4ee0	3	601	8 AVENUE	10018	16
432a515cf5dc0ddc4783fa63309c8900	1	5646	RIVERDALE AVE	10471	19
1c772772e2a7e42282784d77b291714d	3	143	MOTT STREET	10013	8
d737f94aab74d62ddfac793cf7495276	2	195	NASSAU AVE	11222	3
410aa1650a9b89efcc4a84fb20a5b76f	3	173	EAST 99 STREET	10029	81
e85092af780969a1be0e1a7a07f80e72	2	270A	TOMPKINS AVENUE	11216	19
c2704db269751cb1b489c72df9324525	2	5806	8 AVENUE	11220	19
8ae2ed4ab948886a64121dc3d7142ecc	2	126	HULL ST	11233	19
4d248d6629cac39da867c4d6f1f5a96b	5	1718	HYLAN BOULEVARD	10305	46
144bd5287d30ef3e48f9c4b4add64424	3	111	8TH AVE	10011	3
48809d8b51b1d987f43aa11f217679fd	3	874	LEXINGTON AVENUE	10065	7
bdea44e9bb4076fe74ad6f902384d214	4	16210	JAMAICA AVENUE	11432	62
d656f840b24bf5732a368cf79f25dc54	2	136	GRAHAM AVE	11206	19
1804c1ffdb7cb88c94eec9ae4a3b80cc	3	224	EAST   10 STREET	10003	3
a9820f1d2cd226f184f63ca9ff5a82d6	2	117	AVENUE U	11223	53
6b847aa3e18a6d45399b78891e2e62a2	4	3701	30 AVENUE	11103	36
b4a55368e32229320734fa825a0b73cb	3	1049	2 AVENUE	10022	19
83b57c128af6c345f89e85c4078f31fb	2	6918	3RD AVE	11209	62
b4650741b4be709a36bfc038b818441d	3	620	EAST    6 STREET	10009	13
99ea964ba9dd139ab61ae23b302eb3e5	4	5915	37 AVENUE	11377	9
7df7656639e8f1d99d4d53ea78d78b34	4	5924	KISSENA BLVD	11355	54
26e670d3b2bd7ce04328ff0075310444	3	321	WEST   44 STREET	10036	47
7ff4c553e317cfd0cc6d806c6aeef6bc	4	14141	NORTHERN BLVD	11354	50
d7b395944181ac0ac2d8a6d995c96e01	3	2	PENN PLAZA	10121	41
f96a4e6d933d37adc3d1d03271a7c209	2	620	ATLANTIC AVENUE	11217	51
3d84b512a4556c758ee3a591815d7152	3	66	PARK AVENUE	10016	47
a1949c408f22d24171416453c70d1b6d	1	1401	WHITE PLAINS ROAD	10462	17
d64ea3b55e94351300d138a0506b8c4d	3	1410	BROADWAY	10018	75
b46c70ac6e04e7de159b78dddc0a0a9f	3	655	6 AVENUE	10010	75
c4ccfe6d33edcc6d04c43d973956e95c	4	3095	33RD ST	11102	3
9a876f6d52b1bc880c9d357953a8be6e	3	53	WEST   35 STREET	10001	50
1e557c2d22dbffcc45c41c430c55282e	3	1450	2ND AVE	10021	47
0fc93dd07df5aac38b2dd29247caecb2	4	15129	34TH AVE	11354	50
eba2ac5a72b927afb6b63af2e86c8477	2	46	3 AVENUE	11217	3
3011040cc10a69c1091de69e240c8f5b	2	8015	18 AVENUE	11214	58
8f2e3e70dbfab739024fe27158485146	3	4	ALLEN ST	10002	19
30a36d55c2eb5e4bb76c00e0818b8d45	3	969	AMSTERDAM AVE	10025	19
a14196ccccede14e954b6c5f3963cbf2	4	6619	BEACH CHANNEL DRIVE	11692	19
3d4652b27b549f1f67e624712b4d36aa	3	1374	3RD AVE	10075	47
6a3749566bd106ce918073e236c2e476	3	547	LENOX AVE	10037	10
32790b696040dab30637b60ca1b31666	3	4	EAST   60 STREET	10022	3
1c91283134b6d2257eb67175ac94b07b	3	502	AMSTERDAM AVENUE	10024	3
41fca72c41ae4d68b248442239b30439	5	694	NEW DORP LANE	10306	3
a805d8b8ecbef003edaf585c271de7b2	3	252	W 29TH ST	10001	3
7e0ec3799a267098681153ce76830cd4	4	10005	METROPOLITAN AVE	11375	48
c81b750a281cd7da324e7be0e4cb7df3	3	625	8 AVENUE	10018	3
5b451ed162cbc4597d9b720f8ccb295f	3	213	WEST   53 STREET	10019	26
9547858f8045344084a6af602f479dbe	3	251	EAST   45 STREET	10017	81
9f72bbe3f57d2a659c699850f42b06a4	1	400	CLAREMONT PARKWAY	10457	51
83050625ea90cd3b505f40c4caee6be2	2	4224	8TH AVE	11232	19
9bfa3acfe1dfe1451e7476ace14eee5d	4	8712	ASTORIA BLVD	11369	19
3d3e6845b45df7d83fc084207d7346c1	3	379	BROOME ST	10013	36
397bba240c30a0bd22a509e9b03f4823	3	20	W 37TH ST	10018	3
8dddc931efd4ab254a9ea653f6645800	3	2490	BROADWAY	10025	49
52ebc13f6fa5b9878a31831aa08f0582	3	311	E 76TH ST	10021	49
a074ab3cfae222fd2f455bde9c271a3d	3	399	GREENWICH ST	10013	3
36acc8d5c0dd78a8b09b5f8a73b1abbc	3	874	AVENUE OF THE AMERICAS	10001	13
2eb5e09593e1ea1b1d5640e900e021ba	3	43	WEST   26 STREET	10010	3
28e2fa1f2b7ee7da5432155972fd311b	3	212	WEST   80 STREET	10024	48
fef755c017b7b240c187224068fce961	3	645	LENOX AVE	10037	8
d8f2b29d6d7b06d2b6207b1b829b97cf	3	155	EAST 52 STREET	10022	13
a8ba475fb681042a4b8b06eb9a40a6a4	2	234	STARR STREET	11237	3
54f2fd2ff8577646c9bbcb86f6f65de7	1	125	DREISER LOOP	10475	19
c8deccaa2152cb4e80bced59fa17bfd6	2	3325	FULTON ST	11208	51
91af3e633b089e6e642c1f0b5e72efd0	3	180	MADISON AVENUE	10016	3
d4c9e1568fc351df8dffdfff8aade3e0	2	580	CONEY ISLAND AVE	11218	82
fa64a26933f93b39bf09fa0147b2c682	4	14710	ROCKAWAY BLVD	11436	16
db6742479784c049c439cf6b0b6e34f5	3	1551	2 AVENUE	10028	7
fe18d3f4f44bd182049c29c812a3a237	3	55	EAST    8 STREET	10003	41
e7740a8c7ac3603cb0fda7d6c17c64fe	4	9201	ROCKAWAY BEACH BOULEVARD	11693	63
ebfc35c94a9ffd88e942af4afc96311f	1	2337	GRAND CONCOURSE	10468	53
8a90b3ec883ecf5173a7015cddcdbe12	3	936	AMSTERDAM AVE	10025	3
a1abba471a9ccea06a38665d06a486d9	3	1249	ST NICHOLAS AVENUE	10032	51
d8e6afe27c27fff24b74c4f216b03d70	4	4219	COLLEGE POINT BLVD	11355	51
23cdd78b98c231545808bd530a15a291	3	105	1 AVENUE	10003	53
20abcf6caaf08dbdb70592beb7efdb03	4	3308	QUEENS BOULEVARD	11101	19
56af6433ce943a5c678f63b910649ec2	3	563A	W 207TH ST	10034	19
144bd6e9d6fbcb65804609898f1192d6	2	3556	NOSTRAND AVENUE	11229	80
ba7d53e83d8527b4b5e0edb484ba5814	2	168	DRIGGS AVE	11222	52
2009b2e1cb2ce465a46c34651363290f	2	507	PINE ST	11208	16
c5737f07b2ffa92f37ef4c025c1c7ee8	3	275	BLEECKER STREET	10014	13
1ebc3aab9133d08ecb7553a61124112d	3	2	W 32ND ST	10001	50
ddaa7592c37cbf9586a0c435f259ddd0	3	370	WEST 46 STREET	10036	45
8188f90f671a1cfd22b3e3915509a185	5	95	WATER ST	10304	69
53609171aacb64bbe465b440543c259f	4	1858	CORNAGA AVE	11691	77
5fcd09461fd8f084c4a9728bff8e4dca	2	5425	5TH AVE	11220	26
663a5c05210c26a04772839b84e3c53e	1	1820	GRAND CONCOURSE	10457	34
77ac83ef5c42512975f6b3a0fae712bf	2	1238	PROSPECT AVE	11218	46
22d45a80ac9b81caeeb9271ab8ac1257	4	0	LA GUARDIA AIRPORT	11369	3
3c406eaf9357b8caf41746fdb870ff59	4	10442	CORONA AVENUE	11368	13
ade220cc9a140694b39088eadc71e1dc	3	135	W 30TH ST	10001	3
c8701ce38fa4f04e60235ba7f50b1996	4	3404	31ST AVE	11106	3
1daaa872b18a2e9d72fd1ff6ba3d2cf1	1	1995	JEROME AVENUE	10453	62
a8e4a35b9d3ed134b7af61c74c83ca87	3	5	EAST BROADWAY	10038	19
59fae29b1503f51af6ee483911ad7981	3	86	ALLEN ST	10002	83
6f2d9ee4fc815d7cfb62f2d187471308	4	5742	MYRTLE AVE	11385	10
3da5768fbe1a135c1451d2aa3c54d4c4	2	896	BROADWAY	11206	3
9c48737de8d750e0f3412ee756789b3b	4	4115	31 AVENUE	11103	3
06fd18c515e04943cf116d3257a4f718	3	10	WEST 4 STREET	10012	47
a7875f8e3d2dd345f948ecc40935cc24	4	3029	STRATTON ST	11354	26
7d16182669b92cbe004a7580f8c0784f	1	2335	ARTHUR AVENUE	10458	46
09c8e4ff244f76feb822a88b249df420	5	1430	RICHMOND AVE	10314	62
d679e224e901447803f8841ed9cf97e0	3	170	WEST   23 STREET	10011	62
7e9e5818b081a51afb149b6a58753f1f	3	1993	THIRD AVENUE	10029	62
83310df4e452d652e3ac730097b65d9d	1	3706	EAST TREMONT AVENUE	10465	62
12c0ac00a2ee9519d6422b1bc3065c56	4	6314	QUEENS BLVD	11377	62
ee04dd4719befa5b7c7318637a3950a4	2	9105	4 AVENUE	11209	62
1bc9b0c4b3853aec46d83466849d06af	3	1133	LEXINGTON AVENUE	10075	46
d763f933b6068358a287916b7c8ad736	2	9522	4TH AVE	11209	69
fb9ebbe9bf6afdfa2739130b72fc7b7c	5	27	HYATT STREET	10301	46
9177283b81c56525a34782718fb13cd4	2	488	KINGS HIGHWAY	11223	63
ca55cb6692be1468eb18cc87b32f6ea3	3	160	COLUMBUS AVE	10023	3
a4fdbdbbb87b39d4e767b2e31c05abeb	1	1841	HOBART AVE	10461	3
695ee9cc52628e6cc206806585f3f327	2	282	NOSTRAND AVE	11205	77
b9d2f5dbc6e4053d8bf3c9b4878c7384	2	265	METROPOLITAN AVE	11211	3
545542dc1e61d835026a22d951afbfd7	4	4212	BROADWAY	11103	77
a436475246efd8087eb66d1c060479b9	3	447	3RD AVE	10016	36
a2aa8758eca879b562eacdcb9a947cd2	3	599	LEXINGTON AVENUE	10022	3
5969876aed0ecbedf5d2766153125f5c	2	5721	8 AVENUE	11220	19
fd96d860121a85944ff0dbf381390dd7	4	4128	MAIN ST	11355	19
0509c5841d887ef716f03c349d0cc5ec	2	1610	NEWKIRK AVE	11226	53
e012efc8dfe41793db63977f444157ce	2	357	3 STREET	11215	3
d3612942442c9332cc95a7841ee7a196	2	1724	SHEEPSHEAD BAY RD	11235	52
9673bced728abd13fadda1e0193d098d	3	21	WEST   37 STREET	10018	3
e79a7a02bcf9190598511df4bf794e35	5	170	MCCLEAN AVE	10305	7
5110a375d259497b4d2b22205f9044ee	2	4606	8 AVENUE	11220	19
72df920a869c53ae883d674a5a2a87db	3	462	COLUMBUS AVE	10024	63
9231246a0548e294c9c4e3c4af808fa0	1	260	BROOK AVE	10454	19
2561e25654ba2bce6916a5604c5ad6ba	4	3318	28 AVENUE	11103	12
3b56b893a5597c877379bdf47e5e5af4	4	4615	KISSENA BOULEVARD	11355	8
b384fe53b4be626eb45c39efcab631e1	3	1166	1 AVENUE	10065	46
772bbe5cd23be3e4a1f655cb75b23687	2	151	UNION STREET	11231	46
e72a1822e6054e493476eaad2ab7ce6c	4	0	LAGUARDIA AIRPORT	11369	3
42b94e1a5bf55318622899684ef032cd	3	41	W 58TH ST	10019	70
321430ea56bf9425929e543ecf6bc595	3	10	LIBERTY STREET	10005	33
50475a7016464b54945f64ca857f48b9	4	25-21	STEINWAY STREET	11103	52
9778b0fc0adc7d2f47529f014fb94e59	2	2137	NOSTRAND AVE	11210	16
921bd12779c3ac8c8915751ebdb48336	1	677	MORRIS PARK AVE	10462	51
b33236c8b6f8f5c83a8024ef6add51c5	1	359	SOUTHERN BOULEVARD	10454	51
092f4789e4561ea205b8237a646672de	4	21416	41 AVENUE	11361	3
49c691f2264aafb7bf51252049eb14ad	1	270	EAST  165 STREET	10456	16
393a5586bf024ee5eca79bac011544a5	3	295	PARK AVE S	10010	80
a167bc6ed43a7844156b03a531514fc4	4	4563	BOWNE STREET	11355	42
6ea271de2d7ebb941db730275f1af00e	3	2037	1ST AVE	10029	19
ba292e5826545b4d7cd1923db55d547a	3	230	PARK AVE	10169	27
784f426fc924ebc5f9e126f86a326dad	1	1024	MORRIS PARK AVENUE	10461	45
ce0d9185065eb5d59ff0c39f231150ab	3	162	AVE B	10009	3
4d3b3438babf96cc3c547c5cc389c646	3	85	AVENUE A	10009	52
5ba143599c705590c77f1e2c51b44565	4	8408A	BROADWAY	11373	8
671040399e03a2f78b504627c46aa09c	2	6181	STRICKLAND AVENUE	11234	8
cd9f9889e3ebfa198cef97b2161da5a0	2	631	GRAND STREET	11211	5
66b4488438b0cb0fc2cbec26d30ad5b0	4	16102	CROSSBAY BOULEVARD	11414	47
1e896e5d0e24e41e6647fe59e05cd7ba	4	4128	MAIN ST	11355	19
246098ba82bca37aa17b5cc6e716a9ec	3	286	MADISON AVENUE	10017	75
e185f1e6289d0695583a66c682e40e62	3	55	WEST   56 STREET	10019	75
1cebea61213d4e30df9b41e24fa18b37	2	446	PARK PLACE	11238	3
274176ee6d68e196dd4c2ae8faee02bd	5	1120	SOUTH AVENUE	10314	22
3b4f1d4f5d9059a11aacea0fe7602230	2	524	86TH ST	11209	47
b1a38bfa7d3af01e8229ede718c83bb3	3	115	CHRISTOPHER STREET	10014	3
431f6a3f6c1e0302973f4fa79be1a21c	3	302	BROOME ST	10002	33
4423ed3fb87705b0a0516e8357184e7a	1	906	EAST 180 STREET	10460	19
0956882fbae272395b9c529844a3552d	4	4028	MAIN ST	11354	19
c58130f7f789a688b57b0b6c0f55107f	1	0	161 STREET & RIVER AVENUE	10451	3
949db116ccb37369ffcca43ff31f62a5	2	1645	SAINT JOHNS PL	11233	19
ba75c7c398a14c8de08843bc0280c287	3	229	W 43RD ST	10036	47
5c2943a6fe3e9dd47eb1f46efcea0917	2	2863	HARWAY AVENUE	11214	52
b531ec27c7a9a6e61d63cab56c4768c7	3	181	EAST BROADWAY	10002	49
fb1a3850cb94fafed2e724a2f8954f97	2	2349	86TH ST	11214	58
02ae4cee4f018629d0f3971a8ab1d66b	1	1609	MULFORD AVE	10461	49
c5a67684a353705fbb684cbcc86c2763	2	355	FRANKLIN AVENUE	11238	3
609771dabd34343aa6809dd9edea2da5	4	13889	FRANCIS LEWIS BOULEVARD	11422	16
4b6c0d4aa64933a1c1ed9733d59d97cb	3	513	FASHION AVE	10018	3
5fc0183e4dde07d8a1dc34ecb7df33e5	3	145	EAST   23 STREET	10010	13
ad03307834c06431955f946b5cbc6c16	3	30	WEST   26 STREET	10010	10
111587c4dfc031cde2c9bae87fa7d89c	3	206	E 52ND ST	10022	3
2b42940a0e0524fec8f08a1fa5a8586e	5	255	JEFFERSON AVENUE	10306	19
9e1a2d6634ea29297b344a7da428ad62	4	9306	LIBERTY AVENUE	11417	19
8ccc2bf940f6c278b457dd26270aaed9	3	353	W 14TH ST	10014	46
c03d35e202916033af36b1883c51ebcc	3	501	WEST 145 ST	10031	80
bb63974c2b0d8ede34a950930bc494c8	2	214	KINGS HIGHWAY	11223	3
b04980e6c3033a69e1cb9b6001d34e1d	2	9322	AVENUE L	11236	2
4165197738656a3f0bbe9c84985707bd	4	2510	BROADWAY	11106	19
56749d196a16aea7878bfdb40e1cf743	3	139	E 45TH ST	10017	19
648c3eac969c6822ab0e88d7e9eb7b32	5	758	ARTHUR KILL RD	10312	7
d9e2869ab48314ebb5af8d9d72a8e209	3	251	E 53RD ST	10022	19
84cf77b031ad1fef2b8c98118987dc58	3	2839	FREDERICK DOUGLAS BOULEVARD	10039	16
d0b3b90b89a7095c8bf14211a320c80f	3	35	EAST   76 STREET	10021	3
fe36ebfdad817a8ecef6b85f96243041	3	92	HESTER ST	10002	19
025b57da345d1c576ed70bac76bf4880	3	222	WEST HOUSTON STREET	10014	3
6554b009430074ed74662a208aca2f40	3	49	DIVISION ST	10002	19
4962fb8d038b2f26fe28f40321fd14ba	3	468	HUDSON STREET	10014	3
615c181cfc1b084f4cdeca4664b5ac5e	3	71	7 AVENUE SOUTH	10014	54
07136ce9fed33b5bc5010e105466e2b4	2	752	UNION STREET	11215	19
28179510ebcb81657c1b736fafcc246e	2	5009	16 AVENUE	11204	48
c0721a1a96be0529c7160e6e06691a77	2	647	FULTON STREET	11217	13
7b115b1ae0be828e192a447e43b581bd	4	14410	135TH AVE	11436	3
4053340c3ba01efeb5b4b0dc5e2b2eae	4	1070	JACKSON AVE	11101	47
dd60dc772a1de3531f7e32d22ff06942	3	101	MACDOUGAL ST	10012	41
529c0212cd2d659f3751ca4ace754a40	3	590	MADISON AVE	10022	3
8bf7fe1d359f949056e0f01ca0e0122f	4	8117	BROADWAY	11373	19
4550add69ff346cf3fda3a9eafe30749	3	26	JEFFERSON ST	10002	77
814687b29084d7528baffc8d6c404dc6	4	13342	39TH AVE	11354	47
66a1b6f8f22bdd07835194b7c1e3c903	3	54	WEST   55 STREET	10019	46
ad21297a5935109c27ab6973585d9642	4	5376	65TH PL	11378	63
3d8232bb7d8ae82927b428d70c956d3d	1	3229	WESTCHESTER AVE	10461	56
5140c6d7862e5466695b57a3b7a24b10	2	1227	NOSTRAND AVENUE	11225	23
4a16e6cb6748d48e5c0a98e394d557a5	3	38	WEST STREET	10004	13
f520fb760d50327089983ce7fac9360b	3	301	W 154TH ST	10039	42
6b99b0a2aab6af67080e7779cdbe98ed	5	1201	HYLAN BLVD	10305	42
56593db269868f8e3aeb0ed8a88a4dae	4	20401	JAMAICA AVE	11423	51
4326707ea87044c80626cc5353177025	3	299	E 11TH ST	10003	8
49cf6d5e6c2846e9dc98606141bf7808	3	111	E 48TH ST	10017	3
20357db617a30a601bd145e3a10e7d39	3	1	INTREPID SQ	10036	3
3ec39990dbfb1f03b72d5be8e10b757f	4	10807	72 AVENUE	11375	45
851f929b74c4972c6226e3735318f540	3	71	IRVING PLACE	10003	3
2f9ae3d7b39f70dadec440b61486da60	4	5503	69 STREET	11378	41
ccce45174178f803de1e8b49b6f31f96	2	1211	MCDONALD AVE	11230	3
